cod_ibge_7,uf,regiao,cod_uf,cod_municipio,nome_municipio,nome_municipio_norm,populacao_estimada_int,porte_municipio,observacao
2613206,PE,Nordeste,26,13206,São João,sao joao,24895,pequeno_10k_50k,
2613305,PE,Nordeste,26,13305,São Joaquim do Monte,sao joaquim do monte,20438,pequeno_10k_50k,
2613404,PE,Nordeste,26,13404,São José da Coroa Grande,sao jose da coroa grande,19511,pequeno_10k_50k,
2613503,PE,Nordeste,26,13503,São José do Belmonte,sao jose do belmonte,36890,pequeno_10k_50k,
2613602,PE,Nordeste,26,13602,São José do Egito,sao jose do egito,32508,pequeno_10k_50k,
2613701,PE,Nordeste,26,13701,São Lourenço da Mata,sao lourenco da mata,118258,grande_acima_100k,
2613800,PE,Nordeste,26,13800,São Vicente Férrer,sao vicente ferrer,17177,pequeno_10k_50k,
2613909,PE,Nordeste,26,13909,Serra Talhada,serra talhada,98816,medio_50k_100k,
2614006,PE,Nordeste,26,14006,Serrita,serrita,18764,pequeno_10k_50k,
2614105,PE,Nordeste,26,14105,Sertânia,sertania,34271,pequeno_10k_50k,
2614204,PE,Nordeste,26,14204,Sirinhaém,sirinhaem,39171,pequeno_10k_50k,
2614303,PE,Nordeste,26,14303,Moreilândia,moreilandia,10839,pequeno_10k_50k,
2614402,PE,Nordeste,26,14402,Solidão,solidao,5386,muito_pequeno_ate_10k,
2614501,PE,Nordeste,26,14501,Surubim,surubim,67821,medio_50k_100k,
2614600,PE,Nordeste,26,14600,Tabira,tabira,29180,pequeno_10k_50k,
2614709,PE,Nordeste,26,14709,Tacaimbó,tacaimbo,14330,pequeno_10k_50k,
2614808,PE,Nordeste,26,14808,Tacaratu,tacaratu,24898,pequeno_10k_50k,
2614857,PE,Nordeste,26,14857,Tamandaré,tamandare,24670,pequeno_10k_50k,
2615003,PE,Nordeste,26,15003,Taquaritinga do Norte,taquaritinga do norte,25511,pequeno_10k_50k,
2615102,PE,Nordeste,26,15102,Terezinha,terezinha,6853,muito_pequeno_ate_10k,
2615201,PE,Nordeste,26,15201,Terra Nova,terra nova,9231,muito_pequeno_ate_10k,
2615300,PE,Nordeste,26,15300,Timbaúba,timbauba,47312,pequeno_10k_50k,
2615409,PE,Nordeste,26,15409,Toritama,toritama,43921,pequeno_10k_50k,
2615508,PE,Nordeste,26,15508,Tracunhaém,tracunhaem,14439,pequeno_10k_50k,
2615607,PE,Nordeste,26,15607,Trindade,trindade,32257,pequeno_10k_50k,
2615706,PE,Nordeste,26,15706,Triunfo,triunfo,15141,pequeno_10k_50k,
2615805,PE,Nordeste,26,15805,Tupanatinga,tupanatinga,28141,pequeno_10k_50k,
2615904,PE,Nordeste,26,15904,Tuparetama,tuparetama,8261,muito_pequeno_ate_10k,
2616001,PE,Nordeste,26,16001,Venturosa,venturosa,17563,pequeno_10k_50k,
2616100,PE,Nordeste,26,16100,Verdejante,verdejante,9483,muito_pequeno_ate_10k,
2616183,PE,Nordeste,26,16183,Vertente do Lério,vertente do lerio,7776,muito_pequeno_ate_10k,
2616209,PE,Nordeste,26,16209,Vertentes,vertentes,23127,pequeno_10k_50k,
2616308,PE,Nordeste,26,16308,Vicência,vicencia,27151,pequeno_10k_50k,
2616407,PE,Nordeste,26,16407,Vitória de Santo Antão,vitoria de santo antao,144243,grande_acima_100k,
2616506,PE,Nordeste,26,16506,Xexéu,xexeu,11699,pequeno_10k_50k,
2700102,AL,Nordeste,27,00102,Água Branca,agua branca,19550,pequeno_10k_50k,
2700201,AL,Nordeste,27,00201,Anadia,anadia,14167,pequeno_10k_50k,
2700300,AL,Nordeste,27,00300,Arapiraca,arapiraca,243906,grande_acima_100k,
2700409,AL,Nordeste,27,00409,Atalaia,atalaia,38480,pequeno_10k_50k,
2700508,AL,Nordeste,27,00508,Barra de Santo Antônio,barra de santo antonio,16756,pequeno_10k_50k,
2700607,AL,Nordeste,27,00607,Barra de São Miguel,barra de sao miguel,8123,muito_pequeno_ate_10k,
2700706,AL,Nordeste,27,00706,Batalha,batalha,17103,pequeno_10k_50k,
2700805,AL,Nordeste,27,00805,Belém,belem,4819,muito_pequeno_ate_10k,
2700904,AL,Nordeste,27,00904,Belo Monte,belo monte,5895,muito_pequeno_ate_10k,
2701001,AL,Nordeste,27,01001,Boca da Mata,boca da mata,21479,pequeno_10k_50k,
2701100,AL,Nordeste,27,01100,Branquinha,branquinha,9779,muito_pequeno_ate_10k,
2701209,AL,Nordeste,27,01209,Cacimbinhas,cacimbinhas,10705,pequeno_10k_50k,
2701308,AL,Nordeste,27,01308,Cajueiro,cajueiro,16572,pequeno_10k_50k,
2701357,AL,Nordeste,27,01357,Campestre,campestre,6808,muito_pequeno_ate_10k,
2701407,AL,Nordeste,27,01407,Campo Alegre,campo alegre,32558,pequeno_10k_50k,
2701506,AL,Nordeste,27,01506,Campo Grande,campo grande,8285,muito_pequeno_ate_10k,
2701605,AL,Nordeste,27,01605,Canapi,canapi,15730,pequeno_10k_50k,
2701704,AL,Nordeste,27,01704,Capela,capela,15051,pequeno_10k_50k,
2701803,AL,Nordeste,27,01803,Carneiros,carneiros,9206,muito_pequeno_ate_10k,
2701902,AL,Nordeste,27,01902,Chã Preta,cha preta,6000,muito_pequeno_ate_10k,
2702009,AL,Nordeste,27,02009,Coité do Nóia,coite do noia,11036,pequeno_10k_50k,
2702108,AL,Nordeste,27,02108,Colônia Leopoldina,colonia leopoldina,15915,pequeno_10k_50k,
2702207,AL,Nordeste,27,02207,Coqueiro Seco,coqueiro seco,5701,muito_pequeno_ate_10k,
2702306,AL,Nordeste,27,02306,Coruripe,coruripe,51784,medio_50k_100k,
2702355,AL,Nordeste,27,02355,Craíbas,craibas,26144,pequeno_10k_50k,
2702405,AL,Nordeste,27,02405,Delmiro Gouveia,delmiro gouveia,52845,medio_50k_100k,
2702504,AL,Nordeste,27,02504,Dois Riachos,dois riachos,9898,muito_pequeno_ate_10k,
2702553,AL,Nordeste,27,02553,Estrela de Alagoas,estrela de alagoas,15688,pequeno_10k_50k,
2702603,AL,Nordeste,27,02603,Feira Grande,feira grande,23204,pequeno_10k_50k,
2702702,AL,Nordeste,27,02702,Feliz Deserto,feliz deserto,4035,muito_pequeno_ate_10k,
2702801,AL,Nordeste,27,02801,Flexeiras,flexeiras,9745,muito_pequeno_ate_10k,
2702900,AL,Nordeste,27,02900,Girau do Ponciano,girau do ponciano,37337,pequeno_10k_50k,
2703007,AL,Nordeste,27,03007,Ibateguara,ibateguara,13982,pequeno_10k_50k,
2703106,AL,Nordeste,27,03106,Igaci,igaci,24445,pequeno_10k_50k,
2703205,AL,Nordeste,27,03205,Igreja Nova,igreja nova,22113,pequeno_10k_50k,
2703304,AL,Nordeste,27,03304,Inhapi,inhapi,15396,pequeno_10k_50k,
2703403,AL,Nordeste,27,03403,Jacaré dos Homens,jacare dos homens,5180,muito_pequeno_ate_10k,
2703502,AL,Nordeste,27,03502,Jacuípe,jacuipe,5419,muito_pequeno_ate_10k,
2703601,AL,Nordeste,27,03601,Japaratinga,japaratinga,9457,muito_pequeno_ate_10k,
2703700,AL,Nordeste,27,03700,Jaramataia,jaramataia,5069,muito_pequeno_ate_10k,
2703759,AL,Nordeste,27,03759,Jequiá da Praia,jequia da praia,9607,muito_pequeno_ate_10k,
2703809,AL,Nordeste,27,03809,Joaquim Gomes,joaquim gomes,17342,pequeno_10k_50k,
2703908,AL,Nordeste,27,03908,Jundiá,jundia,4175,muito_pequeno_ate_10k,
2704005,AL,Nordeste,27,04005,Junqueiro,junqueiro,24382,pequeno_10k_50k,
2704104,AL,Nordeste,27,04104,Lagoa da Canoa,lagoa da canoa,18836,pequeno_10k_50k,
2704203,AL,Nordeste,27,04203,Limoeiro de Anadia,limoeiro de anadia,25184,pequeno_10k_50k,
2704302,AL,Nordeste,27,04302,Maceió,maceio,994952,grande_acima_100k,
2704401,AL,Nordeste,27,04401,Major Isidoro,major isidoro,17828,pequeno_10k_50k,
2704500,AL,Nordeste,27,04500,Maragogi,maragogi,33269,pequeno_10k_50k,
2704609,AL,Nordeste,27,04609,Maravilha,maravilha,9709,muito_pequeno_ate_10k,
2704708,AL,Nordeste,27,04708,Marechal Deodoro,marechal deodoro,62477,medio_50k_100k,
2704807,AL,Nordeste,27,04807,Maribondo,maribondo,13970,pequeno_10k_50k,
2704906,AL,Nordeste,27,04906,Mar Vermelho,mar vermelho,3208,muito_pequeno_ate_10k,
2705002,AL,Nordeste,27,05002,Mata Grande,mata grande,22126,pequeno_10k_50k,
2705101,AL,Nordeste,27,05101,Matriz de Camaragibe,matriz de camaragibe,24331,pequeno_10k_50k,
2705200,AL,Nordeste,27,05200,Messias,messias,15706,pequeno_10k_50k,
2705309,AL,Nordeste,27,05309,Minador do Negrão,minador do negrao,4935,muito_pequeno_ate_10k,
2705408,AL,Nordeste,27,05408,Monteirópolis,monteiropolis,7344,muito_pequeno_ate_10k,
2705507,AL,Nordeste,27,05507,Murici,murici,25926,pequeno_10k_50k,
2705606,AL,Nordeste,27,05606,Novo Lino,novo lino,10285,pequeno_10k_50k,
2705705,AL,Nordeste,27,05705,Olho d'Água das Flores,olho d'agua das flores,21135,pequeno_10k_50k,
2705804,AL,Nordeste,27,05804,Olho d'Água do Casado,olho d'agua do casado,8522,muito_pequeno_ate_10k,
2705903,AL,Nordeste,27,05903,Olho d'Água Grande,olho d'agua grande,4381,muito_pequeno_ate_10k,
2706000,AL,Nordeste,27,06000,Olivença,olivenca,11047,pequeno_10k_50k,
2706109,AL,Nordeste,27,06109,Ouro Branco,ouro branco,11706,pequeno_10k_50k,
2706208,AL,Nordeste,27,06208,Palestina,palestina,4408,muito_pequeno_ate_10k,
2706307,AL,Nordeste,27,06307,Palmeira dos Índios,palmeira dos indios,73621,medio_50k_100k,
2706406,AL,Nordeste,27,06406,Pão de Açúcar,pao de acucar,24291,pequeno_10k_50k,
2706422,AL,Nordeste,27,06422,Pariconha,pariconha,10807,pequeno_10k_50k,
2706448,AL,Nordeste,27,06448,Paripueira,paripueira,14199,pequeno_10k_50k,
2706505,AL,Nordeste,27,06505,Passo de Camaragibe,passo de camaragibe,14070,pequeno_10k_50k,
2706604,AL,Nordeste,27,06604,Paulo Jacinto,paulo jacinto,6691,muito_pequeno_ate_10k,
2706703,AL,Nordeste,27,06703,Penedo,penedo,60185,medio_50k_100k,
2706802,AL,Nordeste,27,06802,Piaçabuçu,piacabucu,16192,pequeno_10k_50k,
2706901,AL,Nordeste,27,06901,Pilar,pilar,36525,pequeno_10k_50k,
2707008,AL,Nordeste,27,07008,Pindoba,pindoba,2786,muito_pequeno_ate_10k,
2707107,AL,Nordeste,27,07107,Piranhas,piranhas,23053,pequeno_10k_50k,
2707206,AL,Nordeste,27,07206,Poço das Trincheiras,poco das trincheiras,12965,pequeno_10k_50k,
2707305,AL,Nordeste,27,07305,Porto Calvo,porto calvo,24509,pequeno_10k_50k,
2707404,AL,Nordeste,27,07404,Porto de Pedras,porto de pedras,9517,muito_pequeno_ate_10k,
2707503,AL,Nordeste,27,07503,Porto Real do Colégio,porto real do colegio,20273,pequeno_10k_50k,
2707602,AL,Nordeste,27,07602,Quebrangulo,quebrangulo,11303,pequeno_10k_50k,
2707701,AL,Nordeste,27,07701,Rio Largo,rio largo,97658,medio_50k_100k,
2707800,AL,Nordeste,27,07800,Roteiro,roteiro,6606,muito_pequeno_ate_10k,
2707909,AL,Nordeste,27,07909,Santa Luzia do Norte,santa luzia do norte,7066,muito_pequeno_ate_10k,
2708006,AL,Nordeste,27,08006,Santana do Ipanema,santana do ipanema,47418,pequeno_10k_50k,
2708105,AL,Nordeste,27,08105,Santana do Mundaú,santana do mundau,11572,pequeno_10k_50k,
2708204,AL,Nordeste,27,08204,São Brás,sao bras,6557,muito_pequeno_ate_10k,
2708303,AL,Nordeste,27,08303,São José da Laje,sao jose da laje,21180,pequeno_10k_50k,
2708402,AL,Nordeste,27,08402,São José da Tapera,sao jose da tapera,31569,pequeno_10k_50k,
2708501,AL,Nordeste,27,08501,São Luís do Quitunde,sao luis do quitunde,31785,pequeno_10k_50k,
2708600,AL,Nordeste,27,08600,São Miguel dos Campos,sao miguel dos campos,53380,medio_50k_100k,
2708709,AL,Nordeste,27,08709,São Miguel dos Milagres,sao miguel dos milagres,8700,muito_pequeno_ate_10k,
2708808,AL,Nordeste,27,08808,São Sebastião,sao sebastiao,32707,pequeno_10k_50k,
2708907,AL,Nordeste,27,08907,Satuba,satuba,25105,pequeno_10k_50k,
2708956,AL,Nordeste,27,08956,Senador Rui Palmeira,senador rui palmeira,12545,pequeno_10k_50k,
2709004,AL,Nordeste,27,09004,Tanque d'Arca,tanque d'arca,5906,muito_pequeno_ate_10k,
2709103,AL,Nordeste,27,09103,Taquarana,taquarana,19428,pequeno_10k_50k,
2709152,AL,Nordeste,27,09152,Teotônio Vilela,teotonio vilela,39143,pequeno_10k_50k,
2709202,AL,Nordeste,27,09202,Traipu,traipu,24106,pequeno_10k_50k,
2709301,AL,Nordeste,27,09301,União dos Palmares,uniao dos palmares,60860,medio_50k_100k,
2709400,AL,Nordeste,27,09400,Viçosa,vicosa,24414,pequeno_10k_50k,
2800100,SE,Nordeste,28,00100,Amparo do São Francisco,amparo do sao francisco,2202,muito_pequeno_ate_10k,
2800209,SE,Nordeste,28,00209,Aquidabã,aquidaba,20556,pequeno_10k_50k,
2800308,SE,Nordeste,28,00308,Aracaju,aracaju,630932,grande_acima_100k,
2800407,SE,Nordeste,28,00407,Arauá,araua,10464,pequeno_10k_50k,
2800506,SE,Nordeste,28,00506,Areia Branca,areia branca,18626,pequeno_10k_50k,
2800605,SE,Nordeste,28,00605,Barra dos Coqueiros,barra dos coqueiros,45175,pequeno_10k_50k,
2800670,SE,Nordeste,28,00670,Boquim,boquim,25007,pequeno_10k_50k,
2800704,SE,Nordeste,28,00704,Brejo Grande,brejo grande,8025,muito_pequeno_ate_10k,
2801009,SE,Nordeste,28,01009,Campo do Brito,campo do brito,18719,pequeno_10k_50k,
2801108,SE,Nordeste,28,01108,Canhoba,canhoba,3850,muito_pequeno_ate_10k,
2801207,SE,Nordeste,28,01207,Canindé de São Francisco,caninde de sao francisco,33641,pequeno_10k_50k,
2801306,SE,Nordeste,28,01306,Capela,capela,32783,pequeno_10k_50k,
2801405,SE,Nordeste,28,01405,Carira,carira,20314,pequeno_10k_50k,
2801504,SE,Nordeste,28,01504,Carmópolis,carmopolis,14203,pequeno_10k_50k,
2801603,SE,Nordeste,28,01603,Cedro de São João,cedro de sao joao,5474,muito_pequeno_ate_10k,
2801702,SE,Nordeste,28,01702,Cristinápolis,cristinapolis,17594,pequeno_10k_50k,
2801900,SE,Nordeste,28,01900,Cumbe,cumbe,3872,muito_pequeno_ate_10k,
2802007,SE,Nordeste,28,02007,Divina Pastora,divina pastora,4436,muito_pequeno_ate_10k,
2802106,SE,Nordeste,28,02106,Estância,estancia,67060,medio_50k_100k,
2802205,SE,Nordeste,28,02205,Feira Nova,feira nova,6358,muito_pequeno_ate_10k,
2802304,SE,Nordeste,28,02304,Frei Paulo,frei paulo,14921,pequeno_10k_50k,
2802403,SE,Nordeste,28,02403,Gararu,gararu,11294,pequeno_10k_50k,
2802502,SE,Nordeste,28,02502,General Maynard,general maynard,3118,muito_pequeno_ate_10k,
2802601,SE,Nordeste,28,02601,Gracho Cardoso,gracho cardoso,5910,muito_pequeno_ate_10k,
2802700,SE,Nordeste,28,02700,Ilha das Flores,ilha das flores,8499,muito_pequeno_ate_10k,
2802809,SE,Nordeste,28,02809,Indiaroba,indiaroba,16991,pequeno_10k_50k,
2802908,SE,Nordeste,28,02908,Itabaiana,itabaiana,109250,grande_acima_100k,
2803005,SE,Nordeste,28,03005,Itabaianinha,itabaianinha,42230,pequeno_10k_50k,
2803104,SE,Nordeste,28,03104,Itabi,itabi,4816,muito_pequeno_ate_10k,
2803203,SE,Nordeste,28,03203,Itaporanga d'Ajuda,itaporanga d'ajuda,36074,pequeno_10k_50k,
2803302,SE,Nordeste,28,03302,Japaratuba,japaratuba,16451,pequeno_10k_50k,
2803401,SE,Nordeste,28,03401,Japoatã,japoata,13723,pequeno_10k_50k,
2803500,SE,Nordeste,28,03500,Lagarto,lagarto,105957,grande_acima_100k,
2803609,SE,Nordeste,28,03609,Laranjeiras,laranjeiras,24047,pequeno_10k_50k,
2803708,SE,Nordeste,28,03708,Macambira,macambira,7048,muito_pequeno_ate_10k,
2803807,SE,Nordeste,28,03807,Malhada dos Bois,malhada dos bois,3674,muito_pequeno_ate_10k,
2803906,SE,Nordeste,28,03906,Malhador,malhador,11712,pequeno_10k_50k,
2804003,SE,Nordeste,28,04003,Maruim,maruim,15956,pequeno_10k_50k,
2804102,SE,Nordeste,28,04102,Moita Bonita,moita bonita,11297,pequeno_10k_50k,
2804201,SE,Nordeste,28,04201,Monte Alegre de Sergipe,monte alegre de sergipe,14781,pequeno_10k_50k,
2804300,SE,Nordeste,28,04300,Muribeca,muribeca,8059,muito_pequeno_ate_10k,
2804409,SE,Nordeste,28,04409,Neópolis,neopolis,16473,pequeno_10k_50k,
2804458,SE,Nordeste,28,04458,Nossa Senhora Aparecida,nossa senhora aparecida,9534,muito_pequeno_ate_10k,
2804508,SE,Nordeste,28,04508,Nossa Senhora da Glória,nossa senhora da gloria,43686,pequeno_10k_50k,
2804607,SE,Nordeste,28,04607,Nossa Senhora das Dores,nossa senhora das dores,25569,pequeno_10k_50k,
2804706,SE,Nordeste,28,04706,Nossa Senhora de Lourdes,nossa senhora de lourdes,6409,muito_pequeno_ate_10k,
2804805,SE,Nordeste,28,04805,Nossa Senhora do Socorro,nossa senhora do socorro,204081,grande_acima_100k,
2804904,SE,Nordeste,28,04904,Pacatuba,pacatuba,12690,pequeno_10k_50k,
2805000,SE,Nordeste,28,05000,Pedra Mole,pedra mole,2811,muito_pequeno_ate_10k,
2805109,SE,Nordeste,28,05109,Pedrinhas,pedrinhas,7355,muito_pequeno_ate_10k,
2805208,SE,Nordeste,28,05208,Pinhão,pinhao,5759,muito_pequeno_ate_10k,
2805307,SE,Nordeste,28,05307,Pirambu,pirambu,8021,muito_pequeno_ate_10k,
2805406,SE,Nordeste,28,05406,Poço Redondo,poco redondo,29238,pequeno_10k_50k,
2805505,SE,Nordeste,28,05505,Poço Verde,poco verde,22217,pequeno_10k_50k,
2805604,SE,Nordeste,28,05604,Porto da Folha,porto da folha,27348,pequeno_10k_50k,
2805703,SE,Nordeste,28,05703,Propriá,propria,27213,pequeno_10k_50k,
2805802,SE,Nordeste,28,05802,Riachão do Dantas,riachao do dantas,18541,pequeno_10k_50k,
2805901,SE,Nordeste,28,05901,Riachuelo,riachuelo,8853,muito_pequeno_ate_10k,
2806008,SE,Nordeste,28,06008,Ribeirópolis,ribeiropolis,17365,pequeno_10k_50k,
2806107,SE,Nordeste,28,06107,Rosário do Catete,rosario do catete,9507,muito_pequeno_ate_10k,
2806206,SE,Nordeste,28,06206,Salgado,salgado,20825,pequeno_10k_50k,
2806305,SE,Nordeste,28,06305,Santa Luzia do Itanhy,santa luzia do itanhy,14003,pequeno_10k_50k,
2806404,SE,Nordeste,28,06404,Santana do São Francisco,santana do sao francisco,7549,muito_pequeno_ate_10k,
2806503,SE,Nordeste,28,06503,Santa Rosa de Lima,santa rosa de lima,4049,muito_pequeno_ate_10k,
2806602,SE,Nordeste,28,06602,Santo Amaro das Brotas,santo amaro das brotas,11289,pequeno_10k_50k,
2806701,SE,Nordeste,28,06701,São Cristóvão,sao cristovao,101213,grande_acima_100k,
2806800,SE,Nordeste,28,06800,São Domingos,sao domingos,10559,pequeno_10k_50k,
2806909,SE,Nordeste,28,06909,São Francisco,sao francisco,3330,muito_pequeno_ate_10k,
2807006,SE,Nordeste,28,07006,São Miguel do Aleixo,sao miguel do aleixo,3471,muito_pequeno_ate_10k,
2807105,SE,Nordeste,28,07105,Simão Dias,simao dias,44503,pequeno_10k_50k,
2807204,SE,Nordeste,28,07204,Siriri,siriri,7981,muito_pequeno_ate_10k,
2807303,SE,Nordeste,28,07303,Telha,telha,3389,muito_pequeno_ate_10k,
2807402,SE,Nordeste,28,07402,Tobias Barreto,tobias barreto,52783,medio_50k_100k,
2807501,SE,Nordeste,28,07501,Tomar do Geru,tomar do geru,12094,pequeno_10k_50k,
2807600,SE,Nordeste,28,07600,Umbaúba,umbauba,24618,pequeno_10k_50k,
2900108,BA,Nordeste,29,00108,Abaíra,abaira,7407,muito_pequeno_ate_10k,
2900207,BA,Nordeste,29,00207,Abaré,abare,18269,pequeno_10k_50k,
2900306,BA,Nordeste,29,00306,Acajutiba,acajutiba,14200,pequeno_10k_50k,
2900355,BA,Nordeste,29,00355,Adustina,adustina,14510,pequeno_10k_50k,
2900405,BA,Nordeste,29,00405,Água Fria,agua fria,14833,pequeno_10k_50k,
2900504,BA,Nordeste,29,00504,Érico Cardoso,erico cardoso,10947,pequeno_10k_50k,
2900603,BA,Nordeste,29,00603,Aiquara,aiquara,4583,muito_pequeno_ate_10k,
2900702,BA,Nordeste,29,00702,Alagoinhas,alagoinhas,161196,grande_acima_100k,
2900801,BA,Nordeste,29,00801,Alcobaça,alcobaca,25601,pequeno_10k_50k,
2900900,BA,Nordeste,29,00900,Almadina,almadina,5296,muito_pequeno_ate_10k,
2901007,BA,Nordeste,29,01007,Amargosa,amargosa,38585,pequeno_10k_50k,
2901106,BA,Nordeste,29,01106,Amélia Rodrigues,amelia rodrigues,24830,pequeno_10k_50k,
2901155,BA,Nordeste,29,01155,América Dourada,america dourada,15572,pequeno_10k_50k,
2901205,BA,Nordeste,29,01205,Anagé,anage,26745,pequeno_10k_50k,
2901304,BA,Nordeste,29,01304,Andaraí,andarai,13545,pequeno_10k_50k,
2901353,BA,Nordeste,29,01353,Andorinha,andorinha,15491,pequeno_10k_50k,
2901403,BA,Nordeste,29,01403,Angical,angical,14178,pequeno_10k_50k,
2901502,BA,Nordeste,29,01502,Anguera,anguera,11490,pequeno_10k_50k,
2901601,BA,Nordeste,29,01601,Antas,antas,14984,pequeno_10k_50k,
2901700,BA,Nordeste,29,01700,Antônio Cardoso,antonio cardoso,11498,pequeno_10k_50k,
2901809,BA,Nordeste,29,01809,Antônio Gonçalves,antonio goncalves,11248,pequeno_10k_50k,
2901908,BA,Nordeste,29,01908,Aporá,apora,16361,pequeno_10k_50k,
2901957,BA,Nordeste,29,01957,Apuarema,apuarema,7101,muito_pequeno_ate_10k,
2902005,BA,Nordeste,29,02005,Aracatu,aracatu,14440,pequeno_10k_50k,
2902054,BA,Nordeste,29,02054,Araçás,aracas,11953,pequeno_10k_50k,
2902104,BA,Nordeste,29,02104,Araci,araci,50308,medio_50k_100k,
2902203,BA,Nordeste,29,02203,Aramari,aramari,10106,pequeno_10k_50k,
2902252,BA,Nordeste,29,02252,Arataca,arataca,10433,pequeno_10k_50k,
2902302,BA,Nordeste,29,02302,Aratuípe,aratuipe,8993,muito_pequeno_ate_10k,
2902401,BA,Nordeste,29,02401,Aurelino Leal,aurelino leal,11339,pequeno_10k_50k,
2902500,BA,Nordeste,29,02500,Baianópolis,baianopolis,14138,pequeno_10k_50k,
2902609,BA,Nordeste,29,02609,Baixa Grande,baixa grande,18628,pequeno_10k_50k,
2902658,BA,Nordeste,29,02658,Banzaê,banzae,12288,pequeno_10k_50k,
2902708,BA,Nordeste,29,02708,Barra,barra,53642,medio_50k_100k,
2902807,BA,Nordeste,29,02807,Barra da Estiva,barra da estiva,27743,pequeno_10k_50k,
2902906,BA,Nordeste,29,02906,Barra do Choça,barra do choca,38581,pequeno_10k_50k,
2903003,BA,Nordeste,29,03003,Barra do Mendes,barra do mendes,14376,pequeno_10k_50k,
2903102,BA,Nordeste,29,03102,Barra do Rocha,barra do rocha,5898,muito_pequeno_ate_10k,
2903201,BA,Nordeste,29,03201,Barreiras,barreiras,171634,grande_acima_100k,
2903235,BA,Nordeste,29,03235,Barro Alto,barro alto,13922,pequeno_10k_50k,
2903276,BA,Nordeste,29,03276,Barrocas,barrocas,15780,pequeno_10k_50k,
2903300,BA,Nordeste,29,03300,Barro Preto,barro preto,5936,muito_pequeno_ate_10k,
2903409,BA,Nordeste,29,03409,Belmonte,belmonte,20527,pequeno_10k_50k,
2903508,BA,Nordeste,29,03508,Belo Campo,belo campo,19074,pequeno_10k_50k,
2903607,BA,Nordeste,29,03607,Biritinga,biritinga,15603,pequeno_10k_50k,
2903706,BA,Nordeste,29,03706,Boa Nova,boa nova,14008,pequeno_10k_50k,
2903805,BA,Nordeste,29,03805,Boa Vista do Tupim,boa vista do tupim,17262,pequeno_10k_50k,
2903904,BA,Nordeste,29,03904,Bom Jesus da Lapa,bom jesus da lapa,68866,medio_50k_100k,
2903953,BA,Nordeste,29,03953,Bom Jesus da Serra,bom jesus da serra,10018,pequeno_10k_50k,
2904001,BA,Nordeste,29,04001,Boninal,boninal,14125,pequeno_10k_50k,
2904050,BA,Nordeste,29,04050,Bonito,bonito,16425,pequeno_10k_50k,
2904100,BA,Nordeste,29,04100,Boquira,boquira,19782,pequeno_10k_50k,
2904209,BA,Nordeste,29,04209,Botuporã,botupora,11427,pequeno_10k_50k,
2904308,BA,Nordeste,29,04308,Brejões,brejoes,13224,pequeno_10k_50k,
2904407,BA,Nordeste,29,04407,Brejolândia,brejolandia,9363,muito_pequeno_ate_10k,
2904506,BA,Nordeste,29,04506,Brotas de Macaúbas,brotas de macaubas,12180,pequeno_10k_50k,
2904605,BA,Nordeste,29,04605,Brumado,brumado,74368,medio_50k_100k,
2904704,BA,Nordeste,29,04704,Buerarema,buerarema,14950,pequeno_10k_50k,
2904753,BA,Nordeste,29,04753,Buritirama,buritirama,20221,pequeno_10k_50k,
2904803,BA,Nordeste,29,04803,Caatiba,caatiba,6128,muito_pequeno_ate_10k,
2904852,BA,Nordeste,29,04852,Cabaceiras do Paraguaçu,cabaceiras do paraguacu,17024,pequeno_10k_50k,
2904902,BA,Nordeste,29,04902,Cachoeira,cachoeira,30498,pequeno_10k_50k,
2905008,BA,Nordeste,29,05008,Caculé,cacule,23293,pequeno_10k_50k,
2905107,BA,Nordeste,29,05107,Caém,caem,10733,pequeno_10k_50k,
2905156,BA,Nordeste,29,05156,Caetanos,caetanos,11432,pequeno_10k_50k,
2905206,BA,Nordeste,29,05206,Caetité,caetite,54730,medio_50k_100k,
2905305,BA,Nordeste,29,05305,Cafarnaum,cafarnaum,18057,pequeno_10k_50k,
2905404,BA,Nordeste,29,05404,Cairu,cairu,18578,pequeno_10k_50k,
2905503,BA,Nordeste,29,05503,Caldeirão Grande,caldeirao grande,13597,pequeno_10k_50k,
